size_bytes,user_rating,user_rating_mark
329866240,0.0,low
454746112,4.0,medium
36301672,4.0,medium
8614912,0.0,low
123450368,4.0,medium
53620736,4.5,high
255488000,4.0,medium
125425664,4.0,medium
716275712,3.5,medium
303450112,4.0,medium
14225408,4.5,high
22264832,5.0,high
78813184,4.0,medium
16439296,4.0,medium
110608384,4.0,medium
214897664,4.0,medium
58463232,5.0,high
63309824,5.0,high
8432232,4.0,medium
927440896,4.0,medium
31823872,4.0,medium
110953472,4.5,high
41617408,4.5,high
194486272,4.5,high
133136384,0.0,low
28716032,2.5,low
175406080,4.0,medium
256203776,3.5,medium
73465856,0.0,low
154551296,3.5,medium
64147456,3.5,medium
48111616,3.0,low
104709120,4.0,medium
151880704,5.0,high
22918144,5.0,high
131463168,3.5,medium
57417728,4.5,high
140593152,4.0,medium
41732096,4.0,medium
22299021,4.0,medium
18788352,5.0,high
74280960,0.0,low
15981568,0.0,low
162706432,4.0,medium
936401920,4.0,medium
7142400,0.0,low
66872320,4.0,medium
129368064,5.0,high
51412992,4.0,medium
28395520,0.0,low
362543104,0.0,low
91267072,4.0,medium
176272384,4.0,medium
180300800,4.0,medium
49252352,0.0,low
58401792,4.5,high
159161344,4.0,medium
210575360,0.0,low
25808896,3.0,low
26168320,0.0,low
109277184,2.5,low
101346304,4.5,high
60633088,3.5,medium
18669568,0.0,low
622986240,0.0,low
41691136,4.0,medium
161202176,4.5,high
64692224,4.5,high
39596032,0.0,low
15759360,4.0,medium
103812096,0.0,low
275481600,4.5,high
775102464,4.0,medium
174596096,5.0,high
20856832,4.5,high
98292736,4.0,medium
83985408,0.0,low
146126848,2.5,low
34798592,4.0,medium
3002368,4.5,high
276637696,4.0,medium
440152064,4.0,medium
113420288,3.0,low
55376896,4.0,medium
29727744,4.5,high
16949248,4.5,high
138319872,4.5,high
20946944,3.0,low
904699904,3.0,low
187812864,4.5,high
15116288,3.5,medium
13446144,2.5,low
265478144,4.5,high
89853952,3.5,medium
130970624,4.5,high
39901184,1.0,low
119598080,4.5,high
224096256,0.0,low
124185600,4.5,high
83851264,4.5,high
19249152,0.0,low
19643392,4.0,medium
102620160,4.5,high
108787712,0.0,low
51179520,5.0,high
298553344,4.0,medium
60484608,4.5,high
4557824,2.5,low
315353088,4.5,high
57990144,4.5,high
132173824,3.5,medium
83053568,0.0,low
90898432,5.0,high
62258176,0.0,low
22515712,4.5,high
45170688,4.0,medium
77757440,4.5,high
239720448,4.5,high
34964480,3.5,medium
798962688,5.0,high
32138240,0.0,low
35549184,4.5,high
114843648,4.0,medium
58715136,0.0,low
3896109056,4.5,high
66485248,4.5,high
57190400,0.0,low
27328512,0.0,low
67836928,4.5,high
173197312,5.0,high
98745344,4.5,high
89600000,4.5,high
58019840,4.5,high
186687488,4.5,high
104590336,4.5,high
479346688,4.5,high
170175488,3.5,medium
119991296,4.0,medium
59441152,4.0,medium
6730752,2.0,low
77178880,5.0,high
161026048,4.5,high
123644928,4.5,high
135236608,5.0,high
57729024,4.5,high
168889344,0.0,low
45045760,4.5,high
281550848,4.5,high
669071360,4.0,medium
52744192,4.5,high
291126272,4.5,high
6919168,4.0,medium
55803904,4.5,high
821411840,4.0,medium
83931136,5.0,high
72579072,4.0,medium
43154432,0.0,low
263354368,4.5,high
170365952,4.5,high
532707328,2.5,low
33005568,5.0,high
7990272,4.0,medium
103040000,4.5,high
173910016,4.5,high
32659456,3.5,medium
183342080,4.5,high
89057280,4.0,medium
104204288,4.5,high
61468672,4.5,high
950553600,4.0,medium
757837824,2.5,low
100943872,4.5,high
20476928,5.0,high
35466240,4.5,high
979909632,3.5,medium
37828608,1.0,low
226968576,4.0,medium
126790656,4.5,high
48986112,4.0,medium
106823680,4.5,high
293198848,3.5,medium
50371584,4.5,high
103233536,2.0,low
222722048,4.5,high
43370496,0.0,low
507508522,4.5,high
32567296,4.5,high
19279872,4.0,medium
111940608,4.5,high
359676928,4.5,high
121606144,4.5,high
150221824,4.5,high
184348672,4.0,medium
6600704,0.0,low
8606720,0.0,low
11371520,2.0,low
161162240,4.5,high
133673984,0.0,low
464481280,3.5,medium
511979520,4.0,medium
296336384,0.0,low
123047936,4.5,high
160764928,2.5,low
82765824,4.5,high
68191232,4.5,high
184817664,4.0,medium
130363392,3.0,low
134669312,5.0,high
132264960,0.0,low
195221504,4.5,high
221608960,4.5,high
61177856,0.0,low
65435648,5.0,high
69826560,5.0,high
34414592,0.0,low
78902272,4.5,high
797827072,4.0,medium
257001472,4.5,high
13818880,3.5,medium
161975296,3.5,medium
32857088,4.5,high
912822272,4.5,high
112582656,4.5,high
113778688,5.0,high
18297856,4.0,medium
21790720,0.0,low
11292672,1.0,low
146377728,0.0,low
13538304,0.0,low
32003072,3.5,medium
51559424,3.0,low
148481024,0.0,low
119345152,4.5,high
391116800,4.5,high
125733888,5.0,high
705442816,0.0,low
265324544,4.5,high
32516096,3.5,medium
32445440,4.5,high
277154816,4.5,high
133572608,5.0,high
25640960,2.5,low
361828352,4.0,medium
848699392,3.5,medium
55187456,0.0,low
16756736,4.5,high
69463040,4.5,high
5113856,0.0,low
99244032,4.5,high
75834368,4.5,high
100937728,4.0,medium
18935808,4.0,medium
87665664,4.5,high
312097792,4.5,high
83138560,3.5,medium
54802432,4.0,medium
7331840,2.5,low
113278913,4.0,medium
66637824,0.0,low
117025792,3.5,medium
468603904,4.0,medium
68042752,4.5,high
103388160,4.5,high
2023336960,4.0,medium
276369408,3.5,medium
188017664,3.5,medium
136075264,4.0,medium
26204160,0.0,low
101564416,4.0,medium
1412444160,4.0,medium
228352000,4.0,medium
208843776,3.0,low
180105216,4.0,medium
32825344,3.5,medium
8593408,3.0,low
124090368,3.5,medium
93220864,4.0,medium
196350976,5.0,high
51575808,3.5,medium
80857088,3.0,low
4511744,4.5,high
118072320,4.5,high
99653632,4.0,medium
410715136,2.5,low
153300992,0.0,low
78550016,2.5,low
108177408,3.5,medium
153785344,0.0,low
1176809472,4.5,high
223821824,1.5,low
30855168,4.5,high
84699136,4.5,high
761393152,3.0,low
24373248,0.0,low
180804608,3.5,medium
93429760,4.5,high
33914880,4.5,high
37151744,3.0,low
261428224,4.5,high
538394624,4.5,high
141687808,4.0,medium
253903872,4.0,medium
270409728,2.5,low
110398464,4.0,medium
5000192,0.0,low
147066880,0.0,low
140150784,4.5,high
118787072,3.5,medium
75487232,4.0,medium
191102976,4.5,high
10363904,0.0,low
127980544,4.5,high
154507264,4.5,high
209878016,4.5,high
239976448,4.5,high
124720128,4.5,high
154107904,5.0,high
185886720,0.0,low
41888768,3.0,low
228364288,5.0,high
212279296,4.5,high
2386944,3.0,low
136668160,4.0,medium
66974720,4.5,high
424078336,4.5,high
28264448,0.0,low
1131319296,4.0,medium
1176644608,5.0,high
226079744,4.5,high
233176064,5.0,high
26492928,0.0,low
22281216,5.0,high
119980032,0.0,low
90331136,5.0,high
34743296,0.0,low
18505728,4.5,high
24840192,4.0,medium
45465600,2.0,low
120725504,4.5,high
122609664,4.0,medium
2323812352,4.0,medium
42198016,5.0,high
177562624,4.5,high
194308096,4.0,medium
600535040,4.5,high
69083136,4.5,high
124710912,4.0,medium
95468544,4.5,high
267152384,4.5,high
30749696,5.0,high
145373184,4.5,high
450622464,5.0,high
110904320,4.5,high
156446720,4.0,medium
78435328,2.0,low
10612736,4.5,high
119202816,4.5,high
81668096,4.5,high
112133120,4.5,high
83909632,0.0,low
29364224,1.5,low
906462208,4.5,high
120456192,0.0,low
56605696,0.0,low
115209216,0.0,low
172608512,4.0,medium
271124480,4.0,medium
257843200,4.0,medium
19116032,4.0,medium
36229120,3.5,medium
23475200,0.0,low
139769856,4.0,medium
485670912,3.5,medium
32083968,4.0,medium
117507072,3.5,medium
1669448704,3.5,medium
40046592,3.5,medium
180488192,4.5,high
230627328,4.0,medium
156360704,4.5,high
248061952,5.0,high
714420224,4.5,high
49839104,4.5,high
104049664,3.0,low
4603904,3.0,low
140345344,4.0,medium
11715584,4.0,medium
14897152,3.0,low
51642368,3.5,medium
179871744,4.5,high
39256064,4.5,high
116411392,2.5,low
438601728,4.5,high
95158272,4.5,high
9362432,0.0,low
170045440,4.0,medium
44654592,4.5,high
60092416,4.5,high
88150016,4.0,medium
1084654592,3.5,medium
529755136,4.5,high
57810944,4.5,high
81256448,4.5,high
113533952,4.0,medium
104357888,4.5,high
19676160,3.0,low
97669120,4.5,high
25473024,4.5,high
69404672,4.5,high
25467904,0.0,low
47009792,3.5,medium
106721280,0.0,low
78962688,4.5,high
69751808,3.5,medium
22302720,0.0,low
254512128,4.5,high
57836544,5.0,high
124174336,0.0,low
59056128,3.5,medium
285985792,4.0,medium
596499456,4.5,high
133746688,4.5,high
261382144,4.0,medium
65324032,4.5,high
151349248,0.0,low
170766336,4.5,high
197306368,4.0,medium
95927296,4.0,medium
214940672,4.0,medium
671744,2.5,low
76482560,5.0,high
32371712,2.5,low
209245184,2.0,low
34163712,0.0,low
108691456,4.5,high
10967040,2.0,low
359192576,4.5,high
63549440,4.0,medium
222176256,4.0,medium
234680320,4.5,high
39232512,4.0,medium
266622976,4.0,medium
77686784,3.5,medium
276776960,4.0,medium
166014976,4.5,high
34557952,3.5,medium
265895936,3.0,low
149407744,5.0,high
61116416,2.0,low
41403392,5.0,high
54294528,3.5,medium
345457664,4.5,high
390756352,3.0,low
95002624,4.5,high
306733056,4.5,high
14546944,2.0,low
53260288,4.0,medium
58648576,4.5,high
5574656,4.5,high
698171392,4.5,high
68090880,4.5,high
31624192,0.0,low
16048128,4.5,high
1323163648,4.0,medium
1642020864,3.5,medium
97892352,0.0,low
111322112,4.5,high
159403008,4.0,medium
169729024,4.5,high
164382720,4.0,medium
138681344,4.5,high
41423872,3.5,medium
28006400,0.0,low
219799552,0.0,low
656429019,4.5,high
252826624,4.5,high
124532736,4.5,high
169786368,4.5,high
175391744,4.0,medium
54003712,4.0,medium
58632192,4.5,high
774950912,4.0,medium
26569728,4.5,high
42697029,4.5,high
160215040,5.0,high
55095296,3.5,medium
307089408,3.5,medium
239047680,4.5,high
67985408,4.0,medium
149266432,4.0,medium
1104092160,4.0,medium
376027136,4.5,high
151254016,4.5,high
524803072,4.5,high
111135744,0.0,low
22910976,3.5,medium
12675072,3.0,low
32492544,4.5,high
22948864,3.5,medium
57117696,4.0,medium
43641856,0.0,low
17957888,0.0,low
242505728,4.5,high
70040576,4.0,medium
12071936,3.5,medium
9736192,4.0,medium
1486648320,3.5,medium
81019904,4.5,high
89583616,3.0,low
106102784,3.5,medium
106467328,4.0,medium
54333440,0.0,low
138056704,4.0,medium
57183232,4.5,high
150195200,4.5,high
67451904,4.5,high
1153353728,4.5,high
36380672,4.0,medium
519218176,4.5,high
52951040,3.5,medium
38347776,2.5,low
104692736,4.5,high
25718784,4.5,high
583263232,4.0,medium
14903296,4.5,high
699834368,3.0,low
173531136,4.0,medium
19196928,0.0,low
61203456,3.5,medium
158641152,4.5,high
183614464,4.5,high
126574592,4.0,medium
105250816,4.5,high
136347648,0.0,low
751667200,4.5,high
239757312,0.0,low
66482176,2.0,low
30351360,4.5,high
5553152,4.0,medium
84611072,4.0,medium
304654336,4.0,medium
208455680,4.5,high
103877632,3.0,low
51886080,3.5,medium
6176768,0.0,low
162386944,5.0,high
193643520,0.0,low
175163392,4.5,high
103378944,4.5,high
73063424,2.0,low
296011776,4.0,medium
94260224,3.5,medium
721056768,3.5,medium
32017408,4.0,medium
83832832,4.0,medium
742855680,3.5,medium
76766208,0.0,low
23249920,0.0,low
48062464,2.0,low
427578368,2.5,low
1943845888,4.0,medium
211762176,4.0,medium
27784192,3.5,medium
127939584,3.5,medium
28087296,4.0,medium
149613568,4.5,high
110811136,4.5,high
905351168,4.0,medium
1309380608,3.0,low
1122046976,4.0,medium
92825600,4.0,medium
101798912,0.0,low
71539712,4.5,high
137792512,4.5,high
131196928,4.0,medium
91044864,3.5,medium
132756480,4.5,high
167804928,4.0,medium
61694976,3.0,low
49221632,3.5,medium
12937216,4.5,high
1151292416,4.5,high
51837952,0.0,low
101144576,4.0,medium
54250496,4.5,high
94819328,4.5,high
17613824,3.5,medium
209037312,4.5,high
77583360,4.5,high
79983616,4.5,high
47030272,4.5,high
127147008,4.0,medium
87477248,4.0,medium
45919232,4.5,high
73091072,4.5,high
95742976,5.0,high
270425088,4.5,high
24747008,2.5,low
45920256,0.0,low
19794944,0.0,low
555175936,4.5,high
189901824,0.0,low
82395136,4.5,high
123812864,4.0,medium
191611904,4.0,medium
74776576,4.5,high
17868800,0.0,low
64278528,4.5,high
359372800,4.0,medium
11423008,4.0,medium
266766336,5.0,high
38498304,4.5,high
104366080,4.5,high
115208192,4.5,high
161198080,4.0,medium
110213120,4.5,high
48201728,4.5,high
81924096,4.0,medium
1259520,4.5,high
152071168,4.5,high
58332160,4.5,high
48518144,0.0,low
160161792,1.0,low
2026973184,3.5,medium
93420544,4.5,high
75843584,4.0,medium
160313344,4.5,high
143358976,3.0,low
113678336,3.5,medium
178581504,4.5,high
94605312,4.5,high
84791296,3.5,medium
68730880,4.5,high
2565120,3.5,medium
170882048,4.5,high
132957184,0.0,low
192496640,5.0,high
48323584,4.0,medium
103895040,4.5,high
242101248,4.5,high
20433920,0.0,low
240695296,3.0,low
21714944,4.5,high
592302080,3.5,medium
47119360,4.5,high
10936320,3.5,medium
32162816,4.5,high
138006528,2.0,low
207656960,4.0,medium
106096640,4.0,medium
242819072,4.0,medium
116476928,4.5,high
105136128,3.5,medium
204382208,4.5,high
86573056,4.0,medium
37017600,4.5,high
14741504,4.5,high
11927552,1.0,low
52194304,4.5,high
723764224,4.0,medium
140006400,4.0,medium
31550464,4.5,high
31555584,4.5,high
76815360,0.0,low
71352320,5.0,high
95789056,4.5,high
112008192,4.0,medium
145223680,4.5,high
180950016,5.0,high
358231040,4.5,high
69208064,0.0,low
324570112,4.5,high
66695168,4.5,high
330018816,4.5,high
85420032,4.5,high
265569280,5.0,high
236545024,5.0,high
46567424,0.0,low
33801216,4.5,high
20328448,0.0,low
45747200,0.0,low
499580928,4.0,medium
29322240,4.5,high
464706560,4.5,high
100264960,4.5,high
408956928,4.0,medium
2088777728,4.5,high
133657600,4.5,high
42811392,4.5,high
425657344,5.0,high
1672032256,4.0,medium
188083200,2.5,low
11815936,0.0,low
11337728,4.5,high
194196480,3.0,low
62248960,3.5,medium
62336000,2.5,low
44099584,4.5,high
94261248,3.5,medium
98378752,4.5,high
3053568,0.0,low
45884416,0.0,low
289332224,4.0,medium
100699136,3.5,medium
8069120,3.0,low
64244736,4.5,high
87465984,4.0,medium
140154880,4.0,medium
490951680,3.5,medium
263876608,0.0,low
278928384,3.0,low
35382272,0.0,low
153125888,4.5,high
59503616,4.5,high
1697630208,4.0,medium
21561344,1.0,low
896630784,4.0,medium
434425856,2.0,low
154710016,4.0,medium
112024576,4.5,high
136355840,4.5,high
468103168,4.0,medium
151986176,4.0,medium
112906240,4.0,medium
100721664,4.0,medium
57844736,0.0,low
87994368,5.0,high
139894784,4.0,medium
25714688,4.5,high
10058752,4.5,high
16178176,4.5,high
36849664,4.5,high
121030656,3.5,medium
14578688,4.5,high
149731328,3.5,medium
985080832,4.5,high
126391296,4.5,high
2779450368,5.0,high
20610048,4.5,high
84877312,4.0,medium
133885952,0.0,low
342103040,4.0,medium
53123072,5.0,high
746496,3.0,low
926931968,3.5,medium
114270208,3.5,medium
263766016,4.5,high
173314048,4.0,medium
186905600,4.0,medium
21647360,3.5,medium
29030400,4.5,high
127627264,4.0,medium
63563776,4.0,medium
75849728,4.5,high
44660067,4.5,high
10715136,4.0,medium
103659520,4.0,medium
103390208,4.0,medium
125016064,3.5,medium
16086016,3.5,medium
17879270,4.0,medium
113020928,4.5,high
54852324,4.5,high
24851456,4.5,high
38602752,4.5,high
119274496,4.0,medium
79226880,3.5,medium
60313600,4.0,medium
13328384,5.0,high
35524608,4.0,medium
132141056,4.0,medium
467670016,3.5,medium
229632000,0.0,low
156507136,4.5,high
61911040,0.0,low
8382464,1.5,low
72673280,4.0,medium
134786048,4.0,medium
13231104,3.0,low
50238464,4.0,medium
842893312,4.5,high
102250496,4.5,high
8335360,4.0,medium
98817024,0.0,low
86775808,4.0,medium
138332160,4.5,high
32374784,4.0,medium
1338712064,0.0,low
227435520,4.5,high
38133760,3.5,medium
1556369408,2.5,low
185152512,5.0,high
2538487808,4.0,medium
1488330752,4.5,high
25997312,4.0,medium
50155520,4.0,medium
114121728,4.0,medium
909312,5.0,high
1079500800,4.0,medium
41119744,0.0,low
791146496,3.5,medium
76704768,4.0,medium
39067648,1.0,low
50864128,2.5,low
20136960,4.0,medium
3691520,4.0,medium
389505024,4.5,high
110900224,4.0,medium
25325568,2.0,low
52915200,1.0,low
26049536,2.5,low
196746240,4.0,medium
732598272,0.0,low
27196416,4.5,high
144713728,4.5,high
108208128,0.0,low
57539584,4.5,high
197963776,3.5,medium
22126592,0.0,low
21049015,4.5,high
87442432,4.5,high
113096704,4.0,medium
1082765312,4.0,medium
65225728,4.5,high
75341824,0.0,low
130982912,3.5,medium
91834368,4.5,high
6210560,0.0,low
35186688,4.5,high
67235840,4.0,medium
7954432,4.5,high
24740864,4.0,medium
22585344,4.5,high
438812672,5.0,high
94368768,3.5,medium
132160512,4.5,high
369336320,4.5,high
155706368,4.0,medium
42187776,4.5,high
99593216,4.5,high
572466176,3.5,medium
30904320,3.5,medium
138006528,4.0,medium
649999360,4.5,high
72523776,0.0,low
92802048,4.5,high
141503488,5.0,high
20605952,4.5,high
169657344,4.5,high
165801984,4.0,medium
118273024,4.5,high
23527424,0.0,low
230893568,4.5,high
24949760,5.0,high
101370880,4.5,high
138648576,3.5,medium
137798656,4.5,high
62238720,4.5,high
95381504,4.5,high
72340480,2.0,low
43640832,4.0,medium
79053824,4.0,medium
178203648,4.5,high
73411584,5.0,high
45742080,0.0,low
25571328,5.0,high
247855104,0.0,low
88759296,3.0,low
70754304,4.5,high
164147200,2.5,low
85052416,0.0,low
41528320,0.0,low
158535680,4.0,medium
227795968,4.0,medium
54063104,4.5,high
332144640,4.5,high
6157312,4.0,medium
306997248,4.0,medium
79696896,4.0,medium
198511616,4.5,high
184253440,4.5,high
794261504,4.0,medium
315626496,3.5,medium
126610432,4.5,high
147915776,0.0,low
104864768,3.5,medium
118107136,4.5,high
42014720,0.0,low
248603648,4.5,high
66592768,3.5,medium
116490240,4.5,high
8523776,2.5,low
109601792,4.5,high
837582848,4.0,medium
805212160,4.5,high
102120448,5.0,high
110111744,3.5,medium
117997568,4.5,high
52387840,4.5,high
190360576,4.5,high
189799424,4.5,high
15488000,4.5,high
157003776,4.5,high
190652416,5.0,high
128863232,4.5,high
1866697728,5.0,high
187168768,4.5,high
245778432,3.5,medium
522395648,3.5,medium
60719104,1.5,low
38004736,2.0,low
25939813,4.5,high
84629504,4.5,high
99457024,4.5,high
51909632,3.5,medium
62359552,4.5,high
136069120,5.0,high
249597952,4.5,high
73674752,4.0,medium
110198784,4.0,medium
124961792,4.5,high
72748032,3.0,low
83214336,4.5,high
77778944,4.5,high
713567232,4.0,medium
1190330368,4.5,high
25586688,5.0,high
150490112,0.0,low
118566912,4.0,medium
117473280,0.0,low
1265238016,4.0,medium
52094976,3.5,medium
35864576,4.0,medium
121319424,5.0,high
180259840,4.5,high
323988480,3.5,medium
150763520,0.0,low
82531328,4.5,high
149536768,4.5,high
18010112,4.0,medium
537749504,4.5,high
62683136,4.5,high
89965568,4.0,medium
322693120,4.0,medium
186636288,4.5,high
351562752,4.5,high
2205314048,4.5,high
28961792,2.0,low
117929984,4.5,high
55975936,4.5,high
252547072,3.0,low
94069760,4.0,medium
52854784,4.5,high
135032832,4.5,high
25740288,4.5,high
111136768,4.0,medium
30263296,2.5,low
128229376,5.0,high
2469642240,4.0,medium
61438976,4.5,high
110124032,4.0,medium
120357888,3.0,low
177830912,4.0,medium
107525120,4.5,high
67586048,2.5,low
1938644992,4.0,medium
97841152,5.0,high
15391744,4.0,medium
23538688,0.0,low
13625344,3.5,medium
90241024,4.0,medium
153385984,4.5,high
11611136,2.5,low
114213888,4.0,medium
307137536,5.0,high
94363648,5.0,high
38045696,3.5,medium
977829888,4.5,high
99209216,4.0,medium
26803200,4.0,medium
73382912,4.5,high
317992960,4.5,high
48430080,0.0,low
1233047552,3.5,medium
46557184,5.0,high
94791680,4.5,high
405905408,5.0,high
318521344,4.0,medium
862396416,4.5,high
334425088,4.5,high
130111488,4.5,high
59685888,4.0,medium
2162688,4.5,high
714358784,4.0,medium
38604800,3.5,medium
53772288,5.0,high
81374398,4.0,medium
55250944,4.0,medium
118202368,0.0,low
143863808,3.5,medium
518226944,4.5,high
56961024,4.0,medium
211572736,4.5,high
81576960,5.0,high
61212672,4.5,high
33554432,0.0,low
41422848,5.0,high
111026176,4.5,high
154244096,3.0,low
235222016,2.5,low
100562944,5.0,high
15432704,3.5,medium
30503936,0.0,low
72438784,4.5,high
435667968,0.0,low
100126720,4.5,high
147093504,4.0,medium
250955776,4.5,high
112320512,4.0,medium
100788224,4.0,medium
1196982272,4.5,high
186491904,4.0,medium
109421568,4.5,high
187506688,4.5,high
15362048,2.5,low
112238592,4.5,high
192231424,4.5,high
93380608,4.0,medium
27377664,2.5,low
40479744,4.0,medium
437022720,3.5,medium
1429069824,3.0,low
123718656,4.5,high
217393152,3.5,medium
60761088,5.0,high
54270976,4.0,medium
48181248,4.0,medium
9063424,3.5,medium
16202752,0.0,low
160331776,4.0,medium
13512704,2.0,low
17986560,4.0,medium
43337728,2.5,low
91323392,3.5,medium
26759168,4.5,high
100601856,1.5,low
194145280,4.5,high
56349696,0.0,low
1263686656,3.5,medium
45025280,5.0,high
89168896,4.5,high
134009856,4.0,medium
55357440,4.0,medium
250047488,4.5,high
53692416,4.5,high
672662528,4.0,medium
21342208,3.0,low
214962176,4.5,high
265646080,3.5,medium
312641536,4.0,medium
140165120,4.5,high
126036992,4.5,high
179484672,3.5,medium
97512448,4.0,medium
154999808,4.0,medium
26583040,0.0,low
122721280,3.0,low
204987392,4.5,high
138688512,4.0,medium
96088064,4.5,high
489748292,4.0,medium
103856128,4.5,high
77700096,4.0,medium
3217408,0.0,low
48590848,4.5,high
6228992,1.0,low
90218496,4.5,high
50258944,0.0,low
95378432,4.5,high
10946560,4.0,medium
199159808,0.0,low
34606080,0.0,low
298639360,3.5,medium
99851264,2.5,low
50578432,4.5,high
172551168,4.5,high
29140992,4.5,high
114601984,0.0,low
69057536,4.0,medium
12244992,4.0,medium
836734976,4.5,high
86083584,2.5,low
26399744,4.0,medium
804577280,4.5,high
1165103104,4.0,medium
31016960,2.5,low
24804352,1.5,low
7944192,2.5,low
187158528,0.0,low
62693376,3.5,medium
120382464,3.0,low
123231232,3.0,low
58877952,4.5,high
141808640,3.0,low
89096192,4.5,high
185029632,1.0,low
19608576,5.0,high
40871936,0.0,low
20506624,5.0,high
211459072,4.5,high
143679488,4.0,medium
99365888,4.5,high
39505920,4.5,high
1395615744,3.5,medium
14128128,2.0,low
480581632,4.0,medium
146113536,4.0,medium
9191424,0.0,low
142140416,4.0,medium
40896512,4.5,high
193884160,4.0,medium
583507968,0.0,low
96093184,4.5,high
357446656,4.5,high
46360576,3.5,medium
53370880,4.0,medium
121170944,5.0,high
360722432,4.5,high
1805248512,4.5,high
53769216,5.0,high
130276352,4.0,medium
123780096,4.5,high
155365376,4.5,high
218488832,4.5,high
81354752,3.5,medium
29114368,4.5,high
915254272,5.0,high
191706112,4.5,high
261073920,3.0,low
75254654,3.5,medium
171944960,0.0,low
131477504,4.5,high
581873664,4.5,high
74420224,4.5,high
117142528,0.0,low
86345728,4.0,medium
12980224,2.5,low
20542280,3.5,medium
57049088,0.0,low
53230592,3.5,medium
273789952,3.0,low
83590144,4.0,medium
6972416,3.5,medium
410278912,3.5,medium
3195904,4.5,high
673243136,4.5,high
1080938496,4.5,high
385683456,4.5,high
1929216,2.0,low
175157248,4.5,high
164418560,2.0,low
166025216,4.5,high
69876736,4.0,medium
29992960,4.0,medium
290762752,3.0,low
1139261440,4.0,medium
103477248,4.5,high
10469376,1.0,low
79205376,3.5,medium
1736704,0.0,low
139398144,4.5,high
82140160,4.5,high
122763264,0.0,low
40584192,4.0,medium
12996628,3.5,medium
3905536,5.0,high
62493696,0.0,low
95601664,5.0,high
87031808,4.5,high
234468352,4.0,medium
27500544,5.0,high
8322048,3.0,low
380809216,0.0,low
352789504,0.0,low
16631808,3.5,medium
79694848,4.5,high
46349312,4.5,high
357691392,4.0,medium
979960832,4.5,high
44673024,2.5,low
4803584,0.0,low
22405120,4.0,medium
88388608,3.5,medium
196969472,4.0,medium
107540480,4.5,high
8155136,1.5,low
105310208,4.0,medium
32996352,4.5,high
215833600,3.5,medium
155593728,4.5,high
162812928,4.5,high
86874112,4.0,medium
104267776,4.5,high
64763904,0.0,low
29158400,4.5,high
246378496,4.5,high
88300544,4.5,high
580818944,4.5,high
107816960,3.5,medium
47722496,4.5,high
32470016,4.5,high
782278656,3.5,medium
28930048,0.0,low
184078336,4.5,high
246411264,4.5,high
64179200,4.5,high
2912787456,0.0,low
65105920,0.0,low
194386944,3.5,medium
67424256,3.5,medium
350912512,4.0,medium
71775232,0.0,low
63676416,4.0,medium
44122112,0.0,low
125665280,0.0,low
3521220608,4.0,medium
36301824,2.5,low
449143808,4.5,high
157528064,4.5,high
45577216,4.5,high
47943680,4.5,high
98507776,4.5,high
297351168,3.0,low
80015360,4.5,high
18984960,5.0,high
47908864,3.0,low
107184128,4.5,high
43611136,0.0,low
555134976,4.0,medium
136228864,3.0,low
993859584,4.0,medium
138152960,4.5,high
717484032,4.0,medium
57694208,0.0,low
40722432,3.0,low
108388352,3.5,medium
678635520,3.5,medium
1591455744,4.0,medium
175301632,3.5,medium
133218304,4.0,medium
72586240,4.5,high
58384384,4.5,high
19173376,3.0,low
161055744,4.5,high
130242560,4.0,medium
242970624,4.5,high
333368320,4.5,high
157179904,4.5,high
34903040,2.5,low
320721920,4.5,high
110243840,3.5,medium
1354634240,4.5,high
71846912,4.5,high
11819008,4.5,high
49234944,0.0,low
49196032,5.0,high
222253056,5.0,high
64439296,4.5,high
143749120,4.0,medium
409732096,4.5,high
23000064,0.0,low
161335296,5.0,high
17241088,2.5,low
93021184,4.5,high
27269120,0.0,low
111983616,2.0,low
141621248,4.5,high
1997754368,0.0,low
157871104,4.5,high
168226816,4.5,high
116443136,4.0,medium
67922944,4.5,high
101943296,4.5,high
142701568,4.5,high
81724416,4.5,high
17748992,0.0,low
5234688,2.5,low
1223241728,4.5,high
90752000,0.0,low
32713728,2.5,low
16384000,4.5,high
66413568,4.5,high
560714752,4.0,medium
92250112,4.0,medium
37238784,0.0,low
770732032,4.0,medium
160277504,3.5,medium
1978368,0.0,low
50085888,4.5,high
68495360,0.0,low
1267202048,3.0,low
45042688,4.5,high
56366080,4.0,medium
336269312,4.0,medium
205762560,3.5,medium
132612096,3.0,low
10907191,2.5,low
52312064,4.5,high
20305920,5.0,high
159752192,4.0,medium
6500352,3.0,low
30552064,4.0,medium
618496,2.5,low
65872896,4.5,high
10221568,0.0,low
86067200,0.0,low
91155456,3.5,medium
37062656,5.0,high
197087232,0.0,low
128882688,4.5,high
134242304,4.5,high
1253449728,4.5,high
34965504,4.5,high
65595392,5.0,high
2057722880,4.5,high
103051264,4.5,high
55156736,4.5,high
123600896,4.5,high
6758400,4.0,medium
294744064,4.5,high
1978085376,4.5,high
1319796736,3.5,medium
1608704,4.5,high
634097664,4.0,medium
1271361536,4.5,high
39852032,0.0,low
1425611776,4.5,high
22928546,0.0,low
188030976,4.5,high
110781440,4.0,medium
1003165696,4.5,high
563081216,4.5,high
144412672,3.5,medium
84750336,4.5,high
127711232,0.0,low
1007366144,4.5,high
51680256,3.0,low
34676736,3.0,low
